26725620 36175307 37512307 50952050 58555820 64004147 64231904 67446082 71333138 76411897 78543018 78602687 81413470 83874039 96090129 114964907 143349395 164285180 216953513 222087943 225812577 247405142 373044930 378052407 443549028 
35695819 216697372 375040798 419923428 
44599907 
49831349 74345461 83934206 88366240 88366505 94268346 95850682 109439778 143499487 279060068 294621647 426624853 
98440149 99134948 147421201 150762367 358855783 383376874 
147549694 
381219865 
504309593 
